dealer_id,brand,name,latitude,longitude,full_address,address_line_1,address_line_2,postal_code,city,country_code,phone,email,website,products,products_count
0000032507,Peugeot,Nefkens Utrecht Meijewetering,52.113775,5.035354,"Meijewetering 19, 3543 AA Utrecht",Meijewetering 19,,3543 AA,Utrecht,NL,030  2414243,utrecht@nefkens.nl,,VENTES DE VÉHICULES NEUFS LCV | Gebruikte auto's | Nieuwe auto's | Aftersales | e-EXPERT Center | Charte B2B Après-vente | Elektrische auto's | Reprise Autobiz | Online werkplaatsplanner,9
0000122977,Peugeot,Autocentrum van Vliet Woerden,52.075342,4.903006,"Botnische Golf 13, 3446 CN Woerden",Botnische Golf 13,,3446 CN,Woerden,NL,+31 348 486060,info@autocentrumvanvliet.nl,,Nieuwe auto's | Aftersales | Onderdelen | VENTES DE VÉHICULES NEUFS LCV,4
0000059460,Peugeot,Van Mossel Peugeot Alkmaar,52.6484968,4.742213699999979,"Helderseweg 55B, 1817 BB Alkmaar",Helderseweg 55B,,1817 BB,Alkmaar,NL,072  5118647,info@vanmossel.nl,,Nieuwe auto's | Aftersales | VENTES DE VÉHICULES NEUFS LCV | Gebruikte auto's | Charte B2B Après-vente | e-EXPERT Center | Reprise Autobiz | Online werkplaatsplanner,8
0000124221,Peugeot,Autocentrum van Vliet ALPHEN AAN DEN RIJN,52.12629,4.62991,"Curieweg 9, 2408 BZ Alphen aan den Rijn",Curieweg 9,,2408 BZ,Alphen aan den Rijn,NL,0172-460960,info@autocentrumvanvliet.nl,,Nieuwe auto's | Aftersales | VENTES DE VÉHICULES NEUFS LCV,3
0000046591,Peugeot,Van Mossel Peugeot Leiderdorp,52.15385,4.5262,"Van der Valk Boumanweg 2, 2352 JC Leiderdorp",Van der Valk Boumanweg 2,,2352 JC,Leiderdorp,NL,088  0014700,leiderdorp@vanmossel.peugeot.nl,,Aftersales | Gebruikte auto's | VENTES DE VÉHICULES NEUFS LCV | Nieuwe auto's | Online werkplaatsplanner | Charte B2B Après-vente | Reprise Autobiz | CAMPERS,8
0000052518,Peugeot,Van Mossel Peugeot Hoorn,52.6743733,5.075539800000001,"De Marowijne 59, 1689 AR Hoorn",De Marowijne 59,,1689 AR,Hoorn,NL,0229  291930,info@vanmossel.nl,,Nieuwe auto's | Gebruikte auto's | Aftersales | VENTES DE VÉHICULES NEUFS LCV | Reprise Autobiz | Online werkplaatsplanner | Charte B2B Après-vente,7
0000125546,Peugeot,Nefkens Amersfoort,52.164829,5.353309,"Amsterdamseweg 151, 3812 RR Amersfoort",Amsterdamseweg 151,,3812 RR,Amersfoort,NL,0334613846,info@nefkens.nl,,Nieuwe auto's | VENTES DE VÉHICULES NEUFS LCV | Aftersales,3
0000124613,Peugeot,Nefkens Nieuwegein Parkerbaan,52.030767,5.104071,"Parkerbaan 12, 3439 MC Nieuwegein",Parkerbaan 12,,3439 MC,Nieuwegein,NL,0306047820,info@nefkens.nl,,Aftersales | Nieuwe auto's,2
0000032509,Peugeot,Nefkens Nieuwegein Limburghaven,52.022961,5.102172,"Limburghaven 1, 3433 PK Nieuwegein",Limburghaven 1,,3433 PK,Nieuwegein,NL,030  6063834,nieuwegein@nefkens.nl,,VENTES DE VÉHICULES NEUFS LCV | Nieuwe auto's | Aftersales | Gebruikte auto's | Charte B2B Après-vente | Online werkplaatsplanner | Reprise Autobiz | Elektrische auto's,8
0000118912,Peugeot,Autocentrum van Vliet Gouda,52.015732,4.687755,"Keerkring 3, 2801 DG Gouda",Keerkring 3,,2801 DG,Gouda,NL,0182-683939,info@autocentrumvanvliet.nl,,Aftersales | VENTES DE VÉHICULES NEUFS LCV | Nieuwe auto's,3
0000032655,Peugeot,Broekhuis Harderwijk,52.32582,5.61587,"Lorentzstraat 17, 3846 AV Harderwijk",Lorentzstraat 17,,3846 AV,Harderwijk,NL,0341438400,harderwijk@broekhuis.nl,,Gebruikte auto's | Aftersales | VENTES DE VÉHICULES NEUFS LCV | Nieuwe auto's | e-EXPERT Center | Elektrische auto's | Online werkplaatsplanner | Reprise Autobiz | Charte B2B Après-vente,9
0000050307,Peugeot,Wittebrug Den Haag Forepark,52.0570451,4.3926632,"Donau 120, 2491 BC Den Haag",Donau 120,,2491 BC,Den Haag,NL,+31707568700,info@wittebrug.nl,,Aftersales | VENTES DE VÉHICULES NEUFS LCV | Nieuwe auto's | Gebruikte auto's | Reprise Autobiz | e-EXPERT Center | Online werkplaatsplanner | Charte B2B Après-vente,8
0000128380,Peugeot,Mulder Van Mill Rotterdam,51.86439,4.47406,"Driemanssteeweg 700, 3084 CB Rotterdam",Driemanssteeweg 700,,3084 CB,Rotterdam,NL,010-3037590,rotterdam@muldervanmill.nl,,VENTES DE VÉHICULES NEUFS LCV | Nieuwe auto's | Aftersales,3
0000032702,Peugeot,Wittebrug Bergschenhoek,51.980379,4.50045,"Weg en Land 62-64, 2661 KR Bergschenhoek",Weg en Land 62-64,,2661 KR,Bergschenhoek,NL,010  8504750,info@wittebrug.nl,,Nieuwe auto's | VENTES DE VÉHICULES NEUFS LCV | Aftersales,3
0000059465,Peugeot,Autobedrijf Mulder Van Mill Dordrecht,51.805285,4.645802,"Laan der Verenigde Naties 111, 3316 AK DORDRECHT",Laan der Verenigde Naties 111,,3316 AK,DORDRECHT,NL,078  6142044,info@muldervanmill.nl,,VENTES DE VÉHICULES NEUFS LCV | Nieuwe auto's | Gebruikte auto's | Aftersales | Reprise Autobiz | e-EXPERT Center | Charte B2B Après-vente | Online werkplaatsplanner | CAMPERS,9
0000129662,Peugeot,Wittebrug Naaldwijk,52.0026868,4.2128466,"Klompenmakerstraat 51, 2672 GA Naaldwijk",Klompenmakerstraat 51,,2672 GA,Naaldwijk,NL,0174 641818,info@wittebrug.nl,,Nieuwe auto's | VENTES DE VÉHICULES NEUFS LCV | Aftersales,3
0000119305,Peugeot,Autobedrijf Mulder Van Mill Gorinchem,51.848419,4.988564,"Vaart 1, 4206 CC Gorinchem",Vaart 1,,4206 CC,Gorinchem,NL,0183-611212,info@muldervanmill.nl,,VENTES DE VÉHICULES NEUFS LCV | Aftersales | Nieuwe auto's | e-EXPERT Center,4
0000128243,Peugeot,Van Beek BREDA,51.5976676940918,4.74989414215088,"Spinveld 74, 4815 HT Breda",Spinveld 74,,4815 HT,Breda,NL,076  5222371,breda@vanbeekautogroep.nl,,VENTES DE VÉHICULES NEUFS LCV | Nieuwe auto's | Aftersales,3
0000128244,Peugeot,Van Beek ROOSENDAAL,51.5275802612305,4.47311210632324,"Burgerhoutsestraat 194, 4702 BJ Roosendaal",Burgerhoutsestraat 194,,4702 BJ,Roosendaal,NL,0165  552688,roosendaal@citroenvanbeek.nl,,Aftersales | Nieuwe auto's | VENTES DE VÉHICULES NEUFS LCV,3
0000128190,Peugeot,Van Beek Bergen op Zoom,51.507985,4.301094,"Oude Moerstraatsebaan 25, 4614 RN Bergen op Zoom",Oude Moerstraatsebaan 25,,4614 RN,Bergen op Zoom,NL,0164  242050,bergenopzoom@vanbeekautogroep.nl,,VENTES DE VÉHICULES NEUFS LCV | Nieuwe auto's | Aftersales,3
0000070549,Peugeot,Mulders Autobedrijf Culemborg,51.9375669,5.2124401,"Rolweg 45, 4104 AV Culemborg",Rolweg 45,,4104 AV,Culemborg,NL,0345470960,info@mulders-autogroep.nl,,VENTES DE VÉHICULES NEUFS LCV | Gebruikte auto's | Nieuwe auto's | Aftersales | Online werkplaatsplanner | Charte B2B Après-vente | Reprise Autobiz,7
0000070551,Peugeot,Mulders Autobedrijf,51.9046837,5.4305489,"Franklinstraat 2, 4004 JK Tiel",Franklinstraat 2,,4004 JK,Tiel,NL,0344616147,info@mulders-autogroep.nl,,Gebruikte auto's | Aftersales | Nieuwe auto's | VENTES DE VÉHICULES NEUFS LCV | Charte B2B Après-vente | Online werkplaatsplanner,6
0000059475,Peugeot,Broekhuis Veenendaal,52.03752,5.577375,"Newtonstraat 12, 3902 HP VEENENDAAL",Newtonstraat 12,,3902 HP,VEENENDAAL,NL,0318  519063,peugeotveenendaal@broekhuis.nl,,Nieuwe auto's | Aftersales | VENTES DE VÉHICULES NEUFS LCV | Gebruikte auto's | Reprise Autobiz | Charte B2B Après-vente | e-EXPERT Center | Online werkplaatsplanner,8
0000119916,Peugeot,Nefkens Eindhoven Geldropseweg,51.4316608,5.5006276,"Geldropseweg 191, 5613 LM Eindhoven",Geldropseweg 191,,5613 LM,Eindhoven,NL,0402122445,info@nefkens.nl,,Nieuwe auto's | Aftersales | VENTES DE VÉHICULES NEUFS LCV,3
0000051532,Peugeot,Nefkens Uden,51.649609,5.643871,"Nijverheidsstraat 2, 5405 AJ Uden",Nijverheidsstraat 2,,5405 AJ,Uden,NL,0413  343335,info@nefkens.nl,,Aftersales | Gebruikte auto's | Nieuwe auto's | VENTES DE VÉHICULES NEUFS LCV | Reprise Autobiz | Charte B2B Après-vente | Online werkplaatsplanner,7
0000032679,Peugeot,Nefkens Den Bosch,51.6995745,5.2781877,"Rietveldenweg 38, 5222 AR Den Bosch",Rietveldenweg 38,,5222 AR,Den Bosch,NL,073  6219104,info@nefkens.nl,,Nieuwe auto's | Aftersales | VENTES DE VÉHICULES NEUFS LCV | Gebruikte auto's | e-EXPERT Center | Reprise Autobiz | Charte B2B Après-vente | Online werkplaatsplanner,8
0000032685,Peugeot,Nefkens Tilburg,51.5823673,5.0651362,"Kraaivenstraat 26, 5048 AB Tilburg",Kraaivenstraat 26,,5048 AB,Tilburg,NL,013  4634355,info@nefkens.nl,,Gebruikte auto's | VENTES DE VÉHICULES NEUFS LCV | Nieuwe auto's | Aftersales | Online werkplaatsplanner | Charte B2B Après-vente | e-EXPERT Center | Reprise Autobiz,8
0000052815,Peugeot,Wassink Autogroep Venray,51.5449754,5.99375299999997,"Keizersveld 101, 5803 AP Venray",Keizersveld 101,,5803 AP,Venray,NL,088  9277605,info@wassinkautogroep.nl,,Nieuwe auto's | Gebruikte auto's | Aftersales | VENTES DE VÉHICULES NEUFS LCV | e-EXPERT Center | Reprise Autobiz | Online werkplaatsplanner | Charte B2B Après-vente,8
0000112011,Peugeot,Hekkert Roermond,51.21098,6.01466,"Broekhin 74, 6042 EE Roermond",Broekhin 74,,6042 EE,Roermond,NL,0475322333,info@hekkertautogroep.nl,,Aftersales | Nieuwe auto's | VENTES DE VÉHICULES NEUFS LCV,3
0000032609,Peugeot,Wassink Autogroep Venlo,51.3930815,6.1400731,"Celsiusweg 4, 5928 PR Venlo",Celsiusweg 4,,5928 PR,Venlo,NL,088  9277720,info@wassinkautogroep.nl,,VENTES DE VÉHICULES NEUFS LCV | Nieuwe auto's | Gebruikte auto's | Aftersales | Charte B2B Après-vente | Reprise Autobiz | Online werkplaatsplanner | Elektrische auto's | e-EXPERT Center,9
0000032554,Peugeot,Wassink Autogroep Nijmegen,51.81656049999999,5.825358800000004,"Tarweweg 1, 6534 AM Nijmegen",Tarweweg 1,,6534 AM,Nijmegen,NL,088  9277711,info@wassinkautogroep.nl,,Nieuwe auto's | Aftersales | VENTES DE VÉHICULES NEUFS LCV | Gebruikte auto's | Charte B2B Après-vente | Elektrische auto's | e-EXPERT Center | Reprise Autobiz | Online werkplaatsplanner,9
0000111093,Peugeot,Hedin Automotive Groningen,53.222266,6.611227,"Rostockweg 12, 9723 HG Groningen",Rostockweg 12,,9723 HG,Groningen,NL,0505885600,kcc@hedinautomotive.nl,,Nieuwe auto's | Aftersales | VENTES DE VÉHICULES NEUFS LCV,3
0000110911,Peugeot,Hedin Automotive Veendam,53.11351,6.891041,"Transportweg 24, 9645 KX Veendam",Transportweg 24,,9645 KX,Veendam,NL,0598698080,klantencontact.opel@hedinautomotive.nl,,Gebruikte auto's | VENTES DE VÉHICULES NEUFS LCV | Aftersales | Nieuwe auto's,4
0000121084,Peugeot,Hedin Automotive Assen,52.994578,6.529217,"Balkengracht 2, 9405 CG Assen",Balkengracht 2,,9405 CG,Assen,NL,0592 313 441,kcc@hedinautomotive.nl,,Aftersales | VENTES DE VÉHICULES NEUFS LCV | Nieuwe auto's | Gebruikte auto's,4
0000032638,Peugeot,Haaima Drachten,53.1177233,6.0762485,"De Bolder 83, 9206 AP Drachten",De Bolder 83,,9206 AP,Drachten,NL,0512  545600,contact@haaima.nl,,Nieuwe auto's | VENTES DE VÉHICULES NEUFS LCV | Aftersales | Gebruikte auto's | e-EXPERT Center | Charte B2B Après-vente | Reprise Autobiz | Online werkplaatsplanner | Elektrische auto's,9
0000032591,Peugeot,Haaima Leeuwarden,53.19297,5.8385,"Coronaweg 2, 8938 CA Leeuwarden",Coronaweg 2,,8938 CA,Leeuwarden,NL,058  2882018,contact@haaima.nl,,Gebruikte auto's | VENTES DE VÉHICULES NEUFS LCV | Nieuwe auto's | Aftersales | Online werkplaatsplanner | CAMPERS | Elektrische auto's | Reprise Autobiz | Charte B2B Après-vente | e-EXPERT Center,10
0000110879,Peugeot,Hekkert Heerlen,50.901915,5.947584,"Breukerweg 183, 6412 ZK Heerlen",Breukerweg 183,,6412 ZK,Heerlen,NL,045-5638888,klantcontact@hekkertautogroep.nl,,Aftersales | VENTES DE VÉHICULES NEUFS LCV | Nieuwe auto's,3
0000109556,Peugeot,Hekkert Sittard,50.99538,5.83927,"Bergerweg 77, 6135 KD Sittard",Bergerweg 77,,6135 KD,Sittard,NL,0464206666,info@hekkertautogroep.nl,,Nieuwe auto's | Aftersales | VENTES DE VÉHICULES NEUFS LCV,3
0000120163,Peugeot,Broekhuis Zwolle,52.494999,6.123616,"Nikolaus Ottostraat 11, 8013 NG Zwolle",Nikolaus Ottostraat 11,,8013 NG,Zwolle,NL,0382225967,peugeotzwolle@broekhuis.nl,,Nieuwe auto's | Aftersales,2
0000109627,Peugeot,Broekhuis IJsselmuiden,52.55046,5.939676,"Kleiland 2, 8271 RV IJselmuiden",Kleiland 2,,8271 RV,IJselmuiden,NL,0383314555,peugeotijsselmuiden@broekhuisgroep.nl,,Nieuwe auto's | VENTES DE VÉHICULES NEUFS LCV | Aftersales,3
0000071766,Peugeot,Hedin Automotive Meppel,52.689611,6.196487,"Leonard Springerlaan 33, 7941 GX Meppel",Leonard Springerlaan 33,,7941 GX,Meppel,NL,0522231110,kcc@hedinautomotive.nl,,VENTES DE VÉHICULES NEUFS LCV | Aftersales | Nieuwe auto's,3
0000109171,Peugeot,Broekhuis Dronten,52.539488,5.724273,"Pioniersweg 10-12, 8251 KN Dronten",Pioniersweg 10-12,,8251 KN,Dronten,NL,0321-725400,Dronten.peugeot@broekhuis.nl,,Aftersales | VENTES DE VÉHICULES NEUFS LCV | Nieuwe auto's,3
0000032640,Peugeot,Haaima Emmeloord,52.6935643,5.759496,"Traktieweg 20, 8304 BA Emmeloord",Traktieweg 20,,8304 BA,Emmeloord,NL,0527  613635,contact@haaima.nl,,VENTES DE VÉHICULES NEUFS LCV | Aftersales | Nieuwe auto's | Gebruikte auto's | e-EXPERT Center | Charte B2B Après-vente | Elektrische auto's | Online werkplaatsplanner | Reprise Autobiz,9
0000059454,Peugeot,Broekhuis Deventer,52.2436922,6.191413900000043,"Dortmundstraat 4, 7418 BH Deventer",Dortmundstraat 4,,7418 BH,Deventer,NL,0570217700,deventer.peugeot@broekhuis.nl,,Gebruikte auto's | Nieuwe auto's | Aftersales | VENTES DE VÉHICULES NEUFS LCV | Charte B2B Après-vente | Online werkplaatsplanner | Reprise Autobiz,7
0000051598,Peugeot,Broekhuis Apeldoorn,52.2051707,5.9840397,"Wagenmakershoek 2, 7328 KL Apeldoorn",Wagenmakershoek 2,,7328 KL,Apeldoorn,NL,0553330600,Apeldoorn.peugeot@broekhuis.nl,,Aftersales | VENTES DE VÉHICULES NEUFS LCV | Gebruikte auto's | Nieuwe auto's | Online werkplaatsplanner | Reprise Autobiz | Charte B2B Après-vente | e-EXPERT Center,8
0000071753,Peugeot,Hedin Automotive Hoogeveen,52.709583,6.51589,"Buitenvaart 2102, 7905 SX Hoogeveen",Buitenvaart 2102,,7905 SX,Hoogeveen,NL,0882925230,kcc@hedinautomotive.nl,,VENTES DE VÉHICULES NEUFS LCV | Nieuwe auto's | Gebruikte auto's | Aftersales,4
0000041980,Peugeot,Broekhuis Almelo,52.3296926,6.6482742,"Twentepoort West 1, 7609 RD Almelo",Twentepoort West 1,,7609 RD,Almelo,NL,0546  851000,almelo@broekhuis.nl,,VENTES DE VÉHICULES NEUFS LCV | Aftersales | Nieuwe auto's | Online werkplaatsplanner | Elektrische auto's | Charte B2B Après-vente | Reprise Autobiz | e-EXPERT Center,8
0000041975,Peugeot,Broekhuis Enschede,52.2133022,6.8848561,"Haaksbergerstraat 159, 7513 EL Enschede",Haaksbergerstraat 159,,7513 EL,Enschede,NL,0534  300112,enschede@broekhuisgroep.nl,,Aftersales | Nieuwe auto's | VENTES DE VÉHICULES NEUFS LCV | Online werkplaatsplanner | Reprise Autobiz | Elektrische auto's | Charte B2B Après-vente,7
0000131191,Peugeot,Broekhuis Hengelo,52.243401,6.789201,"Steenzoutweg 16, 7554 RN Hengelo",Steenzoutweg 16,,7554 RN,Hengelo,NL,0748220022,hengelo@broekhuis.nl,,VENTES DE VÉHICULES NEUFS LCV | Nieuwe auto's | Aftersales,3
0000032665,Peugeot,Wassink Autogroep Winterswijk,51.964268,6.699571,"Technopark 8, 7102 JM Winterswijk",Technopark 8,,7102 JM,Winterswijk,NL,088  9277680,info@wassinkautogroep.nl,,Aftersales | Nieuwe auto's | VENTES DE VÉHICULES NEUFS LCV | Gebruikte auto's | Online werkplaatsplanner | Reprise Autobiz | Charte B2B Après-vente | Elektrische auto's,8
0000123177,Peugeot,Haaima Heerenveen,52.965884,5.901472,"Skrynmakker 20, 8447 GH Heerenveen",Skrynmakker 20,,8447 GH,Heerenveen,NL,0513610022,contact@haaima.nl,,VENTES DE VÉHICULES NEUFS LCV | Nieuwe auto's | Aftersales,3
0000128245,Peugeot,Van Beek VLISSINGEN,51.4585749,3.604829099999961,"Marie Curieweg 25, 4389 WB Vlissingen",Marie Curieweg 25,,4389 WB,Vlissingen,NL,0118  629955,vlissingen@vanbeekautogroep.nl,,Nieuwe auto's | VENTES DE VÉHICULES NEUFS LCV | Aftersales,3
0000065935,Peugeot,Wassink Autogroep Velp,51.9822298,5.984754399999929,"Gildestraat 17, 6883 DB Velp",Gildestraat 17,,6883 DB,Velp,NL,088-9277676,info@wassinkautogroep.nl,,VENTES DE VÉHICULES NEUFS LCV | Nieuwe auto's | Aftersales,3
0000059447,Peugeot,Wassink Autogroep Arnhem,51.9544334,5.884678363,"De Overmaat 31, 6831 AE Arnhem",De Overmaat 31,,6831 AE,Arnhem,NL,088  9277518,info@wassinkautogroep.nl,,VENTES DE VÉHICULES NEUFS LCV | Gebruikte auto's | Nieuwe auto's | Aftersales | Charte B2B Après-vente | e-EXPERT Center | Reprise Autobiz | Online werkplaatsplanner,8
0000032668,Peugeot,Wassink Autogroep Doetinchem,51.94474,6.278242,"Innovatieweg 22, 7007 CD Doetinchem",Innovatieweg 22,,7007 CD,Doetinchem,NL,088  9277606,info@wassinkautogroep.nl,,Nieuwe auto's | VENTES DE VÉHICULES NEUFS LCV | Gebruikte auto's | Aftersales | e-EXPERT Center | Online werkplaatsplanner | Charte B2B Après-vente | Elektrische auto's | Reprise Autobiz,9
