dealer_id,brand,name,latitude,longitude,full_address,address_line_1,address_line_2,postal_code,city,country_code,phone,email,website,products,products_count
0000037269,Citroen,Autobedrijf Mulder Van Mill Dordrecht,51.805285,4.646286,"Laan der Verenigde Naties 111, 3316 AK Dordrecht",Laan der Verenigde Naties 111,,3316 AK,Dordrecht,NL,078  6141399,info@muldervanmill.nl,,CITROËN Select Occasions | Een nieuwe CITROËN kopen | Uw CITROËN onderhouden | VENTES DE VÉHICULES NEUFS LCV | e-EXPERT Center | Charte B2B Après-vente | PRDV,7
0000070159,Citroen,Autobedrijf Mulder Van Mill Gorinchem,51.8480758666992,4.9887695312,"Vaart 1, 4206 CC Gorinchem",Vaart 1,,4206 CC,Gorinchem,NL,0183-611212,info@muldervanmill.nl,,VENTES DE VÉHICULES NEUFS LCV | Een nieuwe CITROËN kopen | Uw CITROËN onderhouden | CITROËN Select Occasions | PRDV,5
0000047727,Citroen,Van Beek Breda,51.5976676940918,4.74989414215088,"Spinveld 74, 4815 HT Breda",Spinveld 74,,4815 HT,Breda,NL,076  5222371,breda@vanbeekautogroep.nl,,Een nieuwe CITROËN kopen | Uw CITROËN onderhouden | CITROËN Select Occasions | VENTES DE VÉHICULES NEUFS LCV | PRDV | e-EXPERT Center | Charte B2B Après-vente,7
0000037189,Citroen,Van Beek Roosendaal,51.5275802612305,4.47311210632324,"Burgerhoutsestraat 194, 4702 BJ Roosendaal",Burgerhoutsestraat 194,,4702 BJ,Roosendaal,NL,0165  552688,roosendaal@vanbeekautogroep.nl,,Een nieuwe CITROËN kopen | CITROËN Select Occasions | VENTES DE VÉHICULES NEUFS LCV | Uw CITROËN onderhouden | PRDV | Charte B2B Après-vente | e-EXPERT Center,7
0000037182,Citroen,Van Beek Bergen op Zoom,51.507985,4.301094,"Oude Moerstraatsebaan 25, 4614 RN Bergen op Zoom",Oude Moerstraatsebaan 25,,4614 RN,Bergen op Zoom,NL,0164  242050,bergenopzoom@vanbeekautogroep.nl,,Een nieuwe CITROËN kopen | CITROËN Select Occasions | Uw CITROËN onderhouden | VENTES DE VÉHICULES NEUFS LCV | Charte B2B Après-vente | e-EXPERT Center | PRDV,7
0000070550,Citroen,Mulders Autobedrijf Culemborg,51.9375669,5.2124401,"Rolweg 45, 4104 AV Culemborg",Rolweg 45,,4104 AV,Culemborg,NL,0345470960,info@mulders-autogroep.nl,,VENTES DE VÉHICULES NEUFS LCV | Een nieuwe CITROËN kopen | CITROËN Select Occasions | Uw CITROËN onderhouden | Charte B2B Après-vente | PRDV,6
0000070552,Citroen,Mulders Autobedrijf,51.9046837,5.4305489,"Franklinstraat 2, 4004 JK Tiel",Franklinstraat 2,,4004 JK,Tiel,NL,0344-616147,info@mulders-autogroep.nl,,CITROËN Select Occasions | Een nieuwe CITROËN kopen | Uw CITROËN onderhouden | VENTES DE VÉHICULES NEUFS LCV | PRDV | Charte B2B Après-vente,6
0000049886,Citroen,Broekhuis Veenendaal,52.0372833,5.577234399999952,"Newtonstraat 12, 3902 HP Veenendaal",Newtonstraat 12,,3902 HP,Veenendaal,NL,0318519063,veenendaalcitroen@broekhuis.nl,,Uw CITROËN onderhouden | Een nieuwe CITROËN kopen | VENTES DE VÉHICULES NEUFS LCV,3
0000116758,Citroen,Nefkens Den Bosch,51.6992666629081,5.27773606887549,"Rietveldenweg 38, 5222 AR Den Bosch",Rietveldenweg 38,,5222 AR,Den Bosch,NL,+31736219104,info@nefkens.nl,,Een nieuwe CITROËN kopen | VENTES DE VÉHICULES NEUFS LCV | Uw CITROËN onderhouden,3
0000071038,Citroen,Nefkens Eindhoven Geldropseweg,51.431853,5.501497,"Geldropseweg 191, 5613 LM Eindhoven",Geldropseweg 191,,5613 LM,Eindhoven,NL,0402122445,Info@nefkens.nl,,Uw CITROËN onderhouden | VENTES DE VÉHICULES NEUFS LCV | Een nieuwe CITROËN kopen | PRDV,4
0000116732,Citroen,Nefkens Tilburg,51.5823673,5.0651362,"Kraaivenstraat 26, 5048 AB Tilburg",Kraaivenstraat 26,,5048 AB,Tilburg,NL,013  4634355,info@nefkens.nl,,Een nieuwe CITROËN kopen | Uw CITROËN onderhouden | VENTES DE VÉHICULES NEUFS LCV,3
0000111092,Citroen,Hekkert Roermond,51.21098,6.01466,"Broekhin Noord 74, 6042 EE Roermond",Broekhin Noord 74,,6042 EE,Roermond,NL,0475322333,info@hekkertautogroep.nl,,Een nieuwe CITROËN kopen | Uw CITROËN onderhouden | VENTES DE VÉHICULES NEUFS LCV,3
0000116524,Citroen,Wassink Autogroep Venlo,51.39352,6.14011,"Celsiusweg 4, 5928 PR Venlo",Celsiusweg 4,,5928 PR,Venlo,NL,+31889277720,info@wassinkautogroep.nl,,Uw CITROËN onderhouden | Een nieuwe CITROËN kopen | VENTES DE VÉHICULES NEUFS LCV,3
0000119906,Citroen,Wassink Autogroep Nijmegen,51.8165604999999,5.8253588,"Tarweweg 1, 6534 AM Nijmegen",Tarweweg 1,,6534 AM,Nijmegen,NL,088  9277711,info@wassinkautogroep.nl,,Een nieuwe CITROËN kopen | Uw CITROËN onderhouden | VENTES DE VÉHICULES NEUFS LCV,3
0000103367,Citroen,Hedin Automotive Groningen,53.2223578654025,6.61122768243662,"Rostockweg 12, 9723 HG Groningen",Rostockweg 12,,9723 HG,Groningen,NL,0505885600,kcc@hedinautomotive.nl,,Een nieuwe CITROËN kopen | Uw CITROËN onderhouden | VENTES DE VÉHICULES NEUFS LCV,3
0000103368,Citroen,Hedin Automotive Assen,52.994578,6.529217,"Balkengracht 2, 9405 CG Assen",Balkengracht 2,,9405 CG,Assen,NL,0592 313 441,kcc@hedinautomotive.nl,,Uw CITROËN onderhouden | VENTES DE VÉHICULES NEUFS LCV | Een nieuwe CITROËN kopen,3
0000105248,Citroen,Haaima Leeuwarden,53.191857,5.83841,"Coronaweg 2, 8938 CA Leeuwarden",Coronaweg 2,,8938 CA,Leeuwarden,NL,058 288 2018,contact@haaima.nl,,Een nieuwe CITROËN kopen | VENTES DE VÉHICULES NEUFS LCV | Uw CITROËN onderhouden,3
0000111091,Citroen,Hekkert Heerlen,50.901915,5.947584,"Breukerweg 183, 6412 ZK Heerlen",Breukerweg 183,,6412 ZK,Heerlen,NL,045-5638888,info@hekkertautogroep.nl,,VENTES DE VÉHICULES NEUFS LCV | Een nieuwe CITROËN kopen | Uw CITROËN onderhouden,3
0000050310,Citroen,BROEKHUIS ZWOLLE,52.494999,6.123616,"Nikolaus Ottostraat 11, 8013 NG Zwolle",Nikolaus Ottostraat 11,,8013 NG,Zwolle,NL,0382225967,citroenzwolle@broekhuis.nl,,Een nieuwe CITROËN kopen | CITROËN Select Occasions | Uw CITROËN onderhouden | PRDV | Charte B2B Après-vente | e-EXPERT Center,6
0000105251,Citroen,Haaima Emmeloord,52.69337,5.759297,"Traktieweg 20, 8304 BA Emmeloord",Traktieweg 20,,8304 BA,Emmeloord,NL,0527613635,contact@haaima.nl,,VENTES DE VÉHICULES NEUFS LCV | Uw CITROËN onderhouden | Een nieuwe CITROËN kopen,3
0000052393,Citroen,Broekhuis Apeldoorn,52.2378463745117,5.98315000534058,"Wagenmakershoek 2, 7328 KL Apeldoorn",Wagenmakershoek 2,,7328 KL,Apeldoorn,NL,0553330600,apeldoorn.citroen@broekhuis.nl,,CITROËN Select Occasions | Uw CITROËN onderhouden | Een nieuwe CITROËN kopen | VENTES DE VÉHICULES NEUFS LCV | Charte B2B Après-vente | PRDV | e-EXPERT Center,7
0000103369,Citroen,Hedin Automotive Hoogeveen,52.709583,6.51589,"Buitenvaart 2102, 7905 SX Hoogeveen",Buitenvaart 2102,,7905 SX,Hoogeveen,NL,0880035080,kcc@hedinautomotive.nl,,Uw CITROËN onderhouden | Een nieuwe CITROËN kopen | VENTES DE VÉHICULES NEUFS LCV,3
0000124122,Citroen,Wassink Autogroep Hengelo,52.26583,6.79306,"Wegtersweg 14-10, 7556 BR Hengelo",Wegtersweg 14-10,,7556 BR,Hengelo,NL,0889277370,info@wassinkautogroep.nl,,Een nieuwe CITROËN kopen | VENTES DE VÉHICULES NEUFS LCV | Uw CITROËN onderhouden,3
0000105253,Citroen,Haaima Heerenveen,52.965884,5.901472,"Skrynmakker 20, 8447 GH Heerenveen",Skrynmakker 20,,8447 GH,Heerenveen,NL,0513610022,contact@haaima.nl,,Een nieuwe CITROËN kopen | VENTES DE VÉHICULES NEUFS LCV | Uw CITROËN onderhouden,3
0000037183,Citroen,Van Beek Vlissingen,51.4585749,3.604829099999961,"Marie Curieweg 25, 4389 WB Vlissingen",Marie Curieweg 25,,4389 WB,Vlissingen,NL,0118  629955,vlissingen@vanbeekautogroep.nl,,VENTES DE VÉHICULES NEUFS LCV | Een nieuwe CITROËN kopen | CITROËN Select Occasions | Uw CITROËN onderhouden | Charte B2B Après-vente | e-EXPERT Center | PRDV,7
0000037197,Citroen,Wassink Autogroep Velp,51.9822298,5.984754399999929,"Gildestraat 17, 6883 DB Velp",Gildestraat 17,,6883 DB,Velp,NL,088  9277676,info@wassinkautogroep.nl,,Uw CITROËN onderhouden | VENTES DE VÉHICULES NEUFS LCV | CITROËN Select Occasions | Een nieuwe CITROËN kopen | PRDV | Charte B2B Après-vente | e-EXPERT Center,7
0000037263,Citroen,Wassink Autogroep Arnhem,51.9544334411621,5.88467836380005,"de Overmaat 31, 6831 AE Arnhem",de Overmaat 31,,6831 AE,Arnhem,NL,088  9277518,info@wassinkautogroep.nl,,Een nieuwe CITROËN kopen | CITROËN Select Occasions | VENTES DE VÉHICULES NEUFS LCV | Uw CITROËN onderhouden | Charte B2B Après-vente | PRDV | e-EXPERT Center | CAMPERS,8
0000037131,Citroen,Wassink Autogroep Doetinchem,51.9518909,6.296393899999998,"Vlijtstraat 29, 7005 BN Doetinchem",Vlijtstraat 29,,7005 BN,Doetinchem,NL,0889277642,info@wassinkautogroep.nl,,Uw CITROËN onderhouden | VENTES DE VÉHICULES NEUFS LCV | Een nieuwe CITROËN kopen | CITROËN Select Occasions | Charte B2B Après-vente | PRDV | e-EXPERT Center | CAMPERS,8
